city,state_name,lat,lng,id
Porter,Washington,46.9489,-123.2736,1840023818
Lake Valley,New Mexico,36.0901,-108.1642,1840024849
Warm Springs,Arkansas,36.4831,-91.049,1840027853
Portland,Colorado,38.0892,-107.6952,1840024696
Mazie,Oklahoma,36.1425,-95.3303,1840017706
Gabbs,Nevada,38.8621,-117.933,1840026677
Saddle Ridge,Colorado,40.3134,-103.8023,1840038781
Sawyer,Kansas,37.4985,-98.683,1840009877
Old Shawneetown,Illinois,37.6971,-88.1387,1840012972
Bessemer Bend,Wyoming,42.7561,-106.5176,1840038424
Chalkyitsik,Alaska,66.6469,-143.7821,1840023434
Craig,Missouri,40.1923,-95.3743,1840007257
Roscoe,Missouri,37.9774,-93.8138,1840012943
Hoodsport,Washington,47.4022,-123.1535,1840025233
McKinney,Kentucky,37.4531,-84.7577,1840030514
Butterfield,Texas,31.8426,-106.0822,1840037034
Yoder,Wyoming,41.917,-104.2955,1840022366
Earlton,Kansas,37.5873,-95.4696,1840008721
Brook Park,Minnesota,45.9484,-93.0728,1840004005
Elizabeth,Indiana,38.1241,-85.9737,1840010812
Adams,North Dakota,48.4202,-98.0737,1840001886
Dutch Flat,California,39.208,-120.8345,1840025621
San Cristobal,New Mexico,36.6101,-105.6319,1840026911
Waukeenah,Florida,30.402,-83.96,1840026008
Pascola,Missouri,36.2672,-89.8258,1840013066
New Morgan,Pennsylvania,40.1834,-75.8896,1840003630
Centropolis,Kansas,38.7166,-95.3498,1840030292
La Coma Heights,Texas,26.4394,-98.0747,1840145919
Washington,Arkansas,33.773,-93.6833,1840015639
Still Pond,Maryland,39.326,-76.0424,1840031409
Blanford,Indiana,39.667,-87.5203,1840026558
Carson Valley,Pennsylvania,40.4492,-78.4486,1840147656
Lesterville,South Dakota,43.0385,-97.5905,1840003061
Avoca,Minnesota,43.949,-95.6465,1840006802
Naukati Bay,Alaska,55.8801,-133.1992,1840023516
Sweetwater,Oklahoma,35.4222,-99.9116,1840022756
Harman,West Virginia,38.9211,-79.5245,1840005990
McBride,Oklahoma,33.9339,-96.6352,1840034466
Everglades,Florida,25.858,-81.3862,1840073877
Loretto,Nebraska,41.7634,-98.0816,1840025513
Clintondale,Pennsylvania,41.0199,-77.5199,1840102635
Smithtown,North Carolina,36.2326,-80.5711,1840151018
Commerce,Missouri,37.1583,-89.4467,1840013036
Kickapoo Site 5,Kansas,39.6735,-95.6842,1840039303
Fruitdale,South Dakota,44.6692,-103.6955,1840002128
Catharine,Kansas,38.9302,-99.2144,1840026685
Greenview,California,41.5471,-122.9185,1840017471
McDonald,North Carolina,34.5537,-79.1763,1840016537
Viola,Tennessee,35.5387,-85.8604,1840016271
Nemaha,Iowa,42.5148,-95.0886,1840008068
Utica,Pennsylvania,41.436,-79.9592,1840003431
Panola,Alabama,32.9477,-88.2674,1840025887
Golva,North Dakota,46.7347,-103.9829,1840000148
Klingerstown,Pennsylvania,40.6588,-76.6931,1840005217
Seward,Kansas,38.1778,-98.7943,1840009833
Venetie,Alaska,67.0206,-146.3741,1840023441
Garber,Iowa,42.7444,-91.2621,1840008012
Lilly,Georgia,32.1465,-83.8775,1840015826
Steptoe,Washington,47.0075,-117.3502,1840025258
Rhodell,West Virginia,37.6094,-81.3049,1840006353
Hatch,Utah,37.6493,-112.4348,1840021524
Powhatan,Louisiana,31.8738,-93.2032,1840018142
Golden Gate,Illinois,38.3589,-88.2046,1840012882
Moskowite Corner,California,38.4464,-122.1944,1840028257
Bennett Springs,Missouri,37.7255,-92.8534,1840025716
Hansell,Iowa,42.7578,-93.1041,1840006911
Trommald,Minnesota,46.5058,-94.0154,1840009972
Clayville,Rhode Island,41.7734,-71.6854,1840026230
Golden View Colony,South Dakota,43.6954,-97.4487,1840149500
McDermitt,Nevada,41.9903,-117.7209,1840017479
Pattison,Mississippi,31.8908,-90.8839,1840032389
Los Cerrillos,New Mexico,35.4272,-106.1212,1840073920
South Amana,Iowa,41.7703,-91.96,1840026251
Kokhanok,Alaska,59.4158,-154.7457,1840023555
Plevna,Kansas,37.9717,-98.3095,1840009765
Needmore,Pennsylvania,39.8474,-78.1432,1840026555
Dames Quarter,Maryland,38.1697,-75.8895,1840006274
Minneiska,Minnesota,44.1973,-91.8757,1840007901
Lindrith,New Mexico,36.3173,-107.0459,1840082591
Eggleston,Virginia,37.2871,-80.6227,1840037360
Worton,Maryland,39.2718,-76.0933,1840024478
Greycliff,Montana,45.7588,-109.7799,1840017392
Powell,Texas,32.1128,-96.3236,1840022118
Independence,Utah,40.4108,-111.2958,1840022417
Magnolia Beach,Texas,28.5568,-96.5465,1840036497
Ouzinkie,Alaska,57.9223,-152.4674,1840023304
Chinese Camp,California,37.8702,-120.4443,1840017598
Acme,Washington,48.7158,-122.2077,1840017288
Penermon,Missouri,36.7909,-89.8301,1840013040
Shade Gap,Pennsylvania,40.1803,-77.8662,1840001077
Wopsononock,Pennsylvania,40.566,-78.4495,1840101842
Tingley,Iowa,40.8527,-94.1958,1840010366
Davis,South Dakota,43.2595,-96.9945,1840000356
Love Valley,North Carolina,35.9872,-80.9836,1840016214
Moyers,Oklahoma,34.3255,-95.6503,1840034567
Beverly,Illinois,39.7946,-90.99,1840027407
Deaver,Wyoming,44.889,-108.5961,1840021240
Falls Mills,Virginia,37.2773,-81.3067,1840116984
Scotts,Michigan,42.1941,-85.4137,1840071241
Edesville,Maryland,39.1542,-76.2079,1840024474
North Buena Vista,Iowa,42.6778,-90.958,1840008016
Hanna,Oklahoma,35.2022,-95.8896,1840021761
Nessen City,Michigan,44.5202,-85.8729,1840023946
Dexter,Kentucky,36.7397,-88.2956,1840026924
Kimmswick,Missouri,38.3655,-90.3645,1840008653
Beaver,Arkansas,36.4752,-93.7728,1840015293
Oilton,Texas,27.4693,-98.9672,1840019705
Reightown,Pennsylvania,40.6021,-78.3441,1840100981
Ellisville,Illinois,40.6273,-90.306,1840012013
South Bend,Nebraska,41.0022,-96.2474,1840011817
Jennings,Maryland,39.6487,-79.1835,1840024445
Copper Hill,Arizona,33.4379,-110.7516,1840027973
Valley,Washington,48.173,-117.7244,1840025241
Smeltertown,Colorado,38.5524,-106.0085,1840028464
Tuckers Crossroads,Tennessee,36.2066,-86.1676,1840110621
Eagle,Alaska,64.7813,-141.1979,1840023475
Willey,Iowa,41.9788,-94.8224,1840010134
Eddyville,Nebraska,41.0124,-99.6241,1840011827
Rexford,Montana,48.8998,-115.1714,1840021051
Fort Ransom,North Dakota,46.5244,-97.931,1840000226
Wilton Center,Illinois,41.3516,-87.9565,1840029846
Success,Arkansas,36.4545,-90.7226,1840016088
Appleton,Arkansas,35.4185,-92.8724,1840003885
Jansen,Nebraska,40.1839,-97.0848,1840012285
Cumminsville,New York,42.5706,-77.7189,1840024067
Fargo,Arkansas,34.9537,-91.1764,1840016506
Ithaca,Ohio,39.9378,-84.5533,1840012247
Fulton,South Dakota,43.7288,-97.8226,1840002646
Maeystown,Illinois,38.2267,-90.2331,1840012897
Green Sea,South Carolina,34.1288,-78.9721,1840106906
Orviston,Pennsylvania,41.1073,-77.7533,1840024195
Iron Junction,Minnesota,47.419,-92.6086,1840007693
Bear Creek,California,37.2966,-120.4177,1840026834
Cascadia,Oregon,44.393,-122.5027,1840023938
Mitchell,Iowa,43.3202,-92.871,1840007971
Holladay,Tennessee,35.872,-88.1449,1840036052
Chestnut,Illinois,40.0537,-89.1871,1840025555
Tanacross,Alaska,63.3523,-143.4318,1840023471
Picuris Pueblo,New Mexico,36.1995,-105.7133,1840019010
Dixie,West Virginia,38.2511,-81.1944,1840025667
Stanley,Iowa,42.6419,-91.8122,1840009102
Rhineland,Missouri,38.7205,-91.5175,1840010698
False Pass,Alaska,54.8416,-163.348,1840000481
Sprague,Nebraska,40.6266,-96.7446,1840011853
Brookston,Minnesota,46.8654,-92.6026,1840003992
Bloomingdale,Ohio,40.3424,-80.8175,1840012118
New Elm Spring Colony,South Dakota,43.4892,-97.8284,1840107824
Shepardsville,Indiana,39.6018,-87.4265,1840030022
Glenfield,North Dakota,47.4551,-98.5664,1840000139
Liverpool,Illinois,40.3901,-90.0023,1840012010
Sun Valley,Arizona,34.9834,-110.0374,1840022584
Girdletree,Maryland,38.0989,-75.4003,1840006253
St. Paul,Arkansas,35.8246,-93.7641,1840017724
Morrison,Iowa,42.343,-92.6733,1840008080
Lee Vining,California,37.9546,-119.1221,1840024630
Faunsdale,Alabama,32.4576,-87.5938,1840002081
Broadview,New Mexico,35.2257,-107.8761,1840146215
Bloomington,Nebraska,40.0938,-99.0384,1840012264
Wright,Kansas,37.7753,-99.8905,1840026808
Pleasant Valley Colony,South Dakota,44.0584,-96.4706,1840148252
Caballo,New Mexico,32.9806,-107.3075,1840025046
Cache,Utah,41.8309,-112.0053,1840037016
Jolmaville,Wisconsin,46.433,-90.7498,1840153097
Sombrillo,New Mexico,35.9802,-106.0352,1840019100
Raglesville,Indiana,38.8022,-86.9622,1840024610
Taft,Louisiana,29.9854,-90.4533,1840013978
Hague,North Dakota,46.0289,-99.9991,1840000206
Rose Farm,Ohio,39.7359,-82.0779,1840034351
Lamont,Washington,47.2007,-117.9049,1840021142
Ethelsville,Alabama,33.4141,-88.2161,1840001617
Medora,North Dakota,46.9124,-103.5251,1840000147
Luzerne,Iowa,41.9054,-92.1804,1840009143
Peck,Kansas,37.4777,-97.3695,1840030104
Hope,Alaska,60.8924,-149.6352,1840023405
Lake Santeetlah,North Carolina,35.3636,-83.8664,1840001770
Dodge,North Dakota,47.3057,-102.2029,1840000124
Puzzletown,Pennsylvania,40.3794,-78.4915,1840100924
Raymond,Kansas,38.278,-98.4143,1840009808
Thurston,Nebraska,42.1747,-96.7016,1840011221
Sperry,Iowa,40.9572,-91.1557,1840057540
Ashton,South Dakota,44.9931,-98.4991,1840002124
Dutch Neck,New Jersey,39.4017,-75.2787,1840147816
West,Mississippi,33.1977,-89.7821,1840016882
Parker,Washington,46.5021,-120.4668,1840023856
Worthington,West Virginia,39.4568,-80.2635,1840005739
Lynndyl,Utah,39.5085,-112.3933,1840022458
Katherine,Arizona,35.2206,-114.5616,1840023179
Skykomish,Washington,47.7104,-121.3584,1840022299
Alberta,Minnesota,45.5749,-96.0504,1840006688
Naomi,Pennsylvania,40.111,-79.8464,1840035118
White Mesa,Utah,37.4596,-109.46,1840037252
Hoffman,Oklahoma,35.4888,-95.8447,1840021716
Ohiowa,Nebraska,40.4136,-97.4524,1840012052
Manderson,Wyoming,44.2698,-107.964,1840022342
New Miami Colony,Montana,48.1912,-112.2804,1840143855
Pella,Wisconsin,44.7419,-88.8237,1840023923
St. Helena,Nebraska,42.8106,-97.2489,1840011072
Nikolai,Alaska,63.0095,-154.3763,1840023456
Hickory Hill,Kentucky,38.2877,-85.5679,1840030797
Bunker Hill,Kansas,38.8753,-98.6989,1840007412
Lankin,North Dakota,48.3147,-97.9203,1840000083
Put-in-Bay,Ohio,41.6518,-82.8179,1840011217
Pearl,Illinois,39.4597,-90.6237,1840012538
Willow City,North Dakota,48.6047,-100.2933,1840001854
Media,Illinois,40.7694,-90.8327,1840011795
Corona,New Mexico,34.2501,-105.597,1840022872
Arthur,Nebraska,41.5718,-101.6923,1840011463
Baileyville,Kansas,39.8485,-96.1903,1840026604
Rutherford,California,38.4568,-122.4231,1840024613
Ebro,Minnesota,47.4942,-95.5411,1840023787
Hutchinson,New Jersey,40.78,-75.1204,1840033304
Thompson Springs,Utah,38.9636,-109.7037,1840024467
Kingvale,California,39.3204,-120.4387,1840026653
Johnson Prairie,Oklahoma,36.0791,-94.9759,1840153111
Upper Red Hook,New York,42.0262,-73.8456,1840085648
Adamsburg,Pennsylvania,40.3124,-79.6543,1840003623
Monterey,Kentucky,38.4233,-84.8728,1840014277
Cold Bay,Alaska,55.2122,-162.7475,1840000464
Hattieville,Arkansas,35.289,-92.7813,1840027740
Glen Echo Park,Missouri,38.7009,-90.2965,1840012820
Summit,Oklahoma,35.6694,-95.4208,1840022721
Bern,Kansas,39.9612,-95.9713,1840007298
Pax,West Virginia,37.9098,-81.2648,1840006301
Taft,Oklahoma,35.7608,-95.5454,1840022722
Lawtonka Acres,Oklahoma,34.7789,-98.5305,1840097245
Pine Level,Florida,30.8887,-87.1687,1840039052
El Castillo,Texas,26.3348,-98.6391,1840040710
Olive,Oklahoma,36.0225,-96.4766,1840096479
La Rose,Illinois,40.9786,-89.2349,1840011771
Chillicothe,Iowa,41.0861,-92.53,1840007148
Altoona,Florida,28.9681,-81.6482,1840014045
Westboro,Missouri,40.535,-95.3211,1840010411
Milford,California,40.1634,-120.3686,1840026366
Birney,Montana,45.4155,-106.4934,1840017372
Du Bois,Nebraska,40.0346,-96.0466,1840012339
North San Juan,California,39.3719,-121.106,1840026654
Furnace Creek,California,36.4277,-116.8747,1840028343
Lake Ellsworth Addition,Oklahoma,34.8368,-98.3213,1840150761
Ponca,Arkansas,36.0287,-93.364,1840027671
Rock Creek Park,Colorado,38.7011,-104.8347,1840028489
Othello,New Jersey,39.4114,-75.3426,1840081166
Woodlawn Heights,Indiana,40.1184,-85.6968,1840030044
Hope,New Mexico,32.8159,-104.7371,1840023032
Elk Creek,Nebraska,40.2883,-96.1269,1840012169
Cordova,Nebraska,40.7164,-97.3516,1840011839
Lane,Illinois,40.122,-88.8558,1840051359
Rulo,Nebraska,40.0518,-95.4301,1840012345
Sharon,North Dakota,47.5974,-97.8994,1840001903
Tatum,South Carolina,34.6438,-79.5867,1840016588
Odessa,Minnesota,45.2622,-96.3335,1840007792
Browndell,Texas,31.1254,-93.9802,1840019559
Allenville,Missouri,37.2217,-89.7555,1840010861
Osage,Oklahoma,36.295,-96.4179,1840022596
Paradise Hill,Oklahoma,35.6137,-95.0703,1840022739
Franklin,Arizona,32.677,-109.072,1840022950
West Millgrove,Ohio,41.2428,-83.4915,1840011565
Floris,Iowa,40.8645,-92.3326,1840008308
Lublin,Wisconsin,45.0749,-90.7238,1840001570
Pontiac,Missouri,36.5165,-92.6037,1840025751
Fowler,Illinois,40.0088,-91.2578,1840051223
Burna,Kentucky,37.2456,-88.3589,1840026858
Mansfield,South Dakota,45.2465,-98.5581,1840026105
Eagles Mere,Pennsylvania,41.4102,-76.5832,1840003436
Winterville,Mississippi,33.5024,-91.0603,1840032474
Ryder,North Dakota,47.9211,-101.6694,1840001867
Wintersburg,Arizona,33.4187,-112.8666,1840022927
Silver Gate,Montana,45.0198,-109.9829,1840023887
Phillips,Oklahoma,34.5043,-96.2232,1840022828
Big Creek,West Virginia,38.0054,-82.0361,1840025701
Rosine,Kentucky,37.4523,-86.7374,1840026823
Valle,Arizona,35.6598,-112.1637,1840022592
C-Road,California,39.7627,-120.577,1840073894
Richards,Missouri,37.9105,-94.557,1840010841
Water Valley,Kentucky,36.5687,-88.8101,1840015269
Lone Rock,Iowa,43.2209,-94.3253,1840009020
Elwin,Illinois,39.7763,-88.9778,1840051183
Miltonsburg,Ohio,39.8313,-81.1646,1840012521
Rush Hill,Missouri,39.2104,-91.7246,1840012699
Wawona,California,37.5447,-119.6387,1840024756
Armstrong,Oklahoma,34.0528,-96.3448,1840020544
New Bavaria,Ohio,41.2037,-84.1674,1840011610
Cusseta,Alabama,32.7876,-85.3057,1840023011
Longview,Illinois,39.8859,-88.0662,1840012222
Milan,Kansas,37.2571,-97.6741,1840008749
Graysville,Ohio,39.6633,-81.1746,1840012518
Pomaria,South Carolina,34.2677,-81.4192,1840016635
Tucker,Arkansas,34.4395,-91.9519,1840027678
Purdin,Missouri,39.9509,-93.1664,1840009488
Oketo,Kansas,39.9632,-96.5989,1840008425
Galloway,West Virginia,39.2339,-80.1277,1840025624
Reeder,North Dakota,46.1059,-102.9422,1840000244
Sedan,Montana,45.9653,-110.8888,1840023882
Dunbar,Virginia,36.9733,-82.7459,1840118577
Filley,Nebraska,40.2851,-96.5339,1840012163
Norwich,Ohio,39.9844,-81.7925,1840012395
Talking Rock,Georgia,34.5239,-84.4895,1840016628
Herron Island,Washington,47.2645,-122.8348,1840041931
Perley,Minnesota,47.1761,-96.8015,1840008834
Gravity,Iowa,40.7608,-94.7435,1840008300
Butters,North Carolina,34.5603,-78.8489,1840013567
Kicking Horse,Montana,47.4568,-114.0717,1840032846
Rainsville,Indiana,40.414,-87.3158,1840055466
Angostura,South Dakota,43.3192,-103.386,1840151377
Bergoo,West Virginia,38.4849,-80.2981,1840025655
Mapletown,Pennsylvania,39.805,-79.9407,1840026588
Century,West Virginia,39.1003,-80.1883,1840025623
Brush Creek,Oklahoma,36.4165,-94.7838,1840034628
Higden,Arkansas,35.5667,-92.2049,1840015404
Coronaca,South Carolina,34.2595,-82.0969,1840013088
Addington,Oklahoma,34.2431,-97.9661,1840021919
Mineral,Washington,46.7193,-122.186,1840025263
Rome,Iowa,40.982,-91.6817,1840009337
Hankins,New York,41.8214,-75.0804,1840083994
Gu Oidak,Arizona,31.9206,-112.0235,1840023070
Fraser,Iowa,42.1242,-93.9699,1840008119
Winchester,Arkansas,33.7741,-91.4737,1840016813
Duncan,Iowa,43.1052,-93.7059,1840024053
Ferguson,Iowa,41.9386,-92.8629,1840008110
Atlanta,Nebraska,40.3684,-99.4732,1840012075
Newhalen,Alaska,59.727,-154.897,1840023295
Antelope,Oregon,44.9113,-120.7236,1840018566
Allport,Arkansas,34.5399,-91.7839,1840015503
Sharpsburg,Iowa,40.8029,-94.6405,1840009388
Kilgore,Nebraska,42.9391,-100.9573,1840011038
Rock House,Arizona,33.6318,-110.9456,1840038092
Bethel,Missouri,39.8779,-92.0221,1840012461
Streeter,North Dakota,46.6576,-99.3568,1840001925
Cloverdale,Oregon,45.2006,-123.8842,1840017411
Manassas,Georgia,32.1603,-82.02,1840015822
Crystal Mountain,Michigan,44.5216,-86.0032,1840039583
Hillsdale,Oklahoma,36.5632,-97.9927,1840021649
La Rosita,Texas,26.4017,-98.9322,1840037054
Elk City,Idaho,45.8266,-115.4378,1840023865
Whiting,Wyoming,42.0089,-104.9711,1840038392
Stone City,Iowa,42.11,-91.3543,1840026213
Peoria,Oklahoma,36.9156,-94.6696,1840022611
Liebenthal,Kansas,38.6544,-99.3202,1840009654
Holters Crossing,Pennsylvania,40.9721,-77.7242,1840152921
Rew,Pennsylvania,41.8992,-78.5388,1840026235
Rozel,Kansas,38.1954,-99.4032,1840009750
Whittlesey,Wisconsin,45.2206,-90.3232,1840025310
Hutton,Maryland,39.4145,-79.4801,1840024444
Knife River,Minnesota,46.9495,-91.7837,1840031835
Lake Lindsey,Florida,28.6322,-82.3617,1840014107
Melstone,Montana,46.5987,-107.8683,1840022322
Long Island,Kansas,39.9462,-99.534,1840009508
Stockholm,South Dakota,45.1018,-96.7998,1840001585
Bragg City,Missouri,36.2681,-89.9114,1840009951
Smithfield,Nebraska,40.5733,-99.7409,1840012043
Ericson,Nebraska,41.7803,-98.6785,1840011368
Goodridge,Minnesota,48.1442,-95.8039,1840007709
Blountsville,Indiana,40.0598,-85.2384,1840009478
Ricketts,Iowa,42.128,-95.5749,1840009165
Lucas,Iowa,41.0322,-93.461,1840009340
Gracey,Kentucky,36.8792,-87.6638,1840026884
Primrose,Alaska,60.3497,-149.3199,1840137265
Bruceton Mills,West Virginia,39.6594,-79.6406,1840005654
Regan,North Dakota,47.1568,-100.5273,1840000159
Sanford,Texas,35.7026,-101.5319,1840022707
Montezuma,Ohio,40.4891,-84.5497,1840012005
Naubinway,Michigan,46.0911,-85.4518,1840031651
Salem,Nebraska,40.0769,-95.7286,1840012346
Montier,Missouri,36.9817,-91.5749,1840025737
Deer Creek,Indiana,40.615,-86.3904,1840146494
Blodgett Landing,New Hampshire,43.3757,-72.0392,1840026152
McLean,Nebraska,42.3861,-97.4682,1840011187
Baker,Oklahoma,36.8704,-101.0177,1840034413
Wanda,Minnesota,44.3148,-95.2131,1840010018
Choptank,Maryland,38.6822,-75.9494,1840024534
Pine Lake,Arizona,35.0887,-113.874,1840075424
Franks Field,Wisconsin,46.5522,-90.5989,1840042159
Celeryville,Ohio,41.0287,-82.7273,1840026342
Saverton,Missouri,39.6466,-91.2725,1840076024
Gibson Flats,Montana,47.464,-111.2404,1840023804
Ragsdale,Indiana,38.7467,-87.3241,1840024606
Lakeview North,Wyoming,42.0969,-104.9586,1840074280
Shannon City,Iowa,40.899,-94.2639,1840009349
Cokedale,Colorado,37.1444,-104.6216,1840022545
Goodrich,North Dakota,47.4759,-100.1247,1840000121
Gilliam,Louisiana,32.8282,-93.8418,1840018056
Culver,Kansas,38.9701,-97.7592,1840007382
Sour John,Oklahoma,35.6206,-95.1432,1840074410
Tracy,Montana,47.4102,-111.1537,1840032807
Mercer,North Dakota,47.4905,-100.7104,1840000113
Estelline,Texas,34.547,-100.44,1840021884
Sykeston,North Dakota,47.466,-99.3993,1840001902
Tyaskin,Maryland,38.3196,-75.8729,1840024672
Maramec,Oklahoma,36.2419,-96.6805,1840022661
Nelson Lagoon,Alaska,55.8451,-161.6103,1840023624
Blacktail,North Dakota,48.4327,-103.74,1840150219
Colon,Nebraska,41.2981,-96.6069,1840011632
Sula,Montana,45.8453,-113.9629,1840023868
Dimock,South Dakota,43.4764,-97.9888,1840000359
Morse Bluff,Nebraska,41.431,-96.7666,1840011637
Spencer,South Dakota,43.7273,-97.5911,1840002656
Tarrytown,Georgia,32.3187,-82.5595,1840017011
Nemaha,Nebraska,40.3388,-95.676,1840012148
Glen Lyn,Virginia,37.3727,-80.858,1840006431
Helmville,Montana,46.8614,-112.9629,1840032731
Aullville,Missouri,39.0175,-93.6779,1840012703
Coolidge,Kansas,38.0415,-102.0078,1840007524
Chelan Falls,Washington,47.7994,-119.9882,1840025245
Fort Bridger,Wyoming,41.3184,-110.3894,1840017483
Oxly,Missouri,36.6025,-90.679,1840025749
Cullison,Kansas,37.6303,-98.9054,1840007582
Struble,Iowa,42.8944,-96.1946,1840009070
Friendly,West Virginia,39.5137,-81.0618,1840005745
Yankee Lake,Ohio,41.2682,-80.568,1840011597
Promise City,Iowa,40.7474,-93.1498,1840009396
Sims,Indiana,40.5006,-85.854,1840024295
Brayton,Iowa,41.5447,-94.9302,1840004798
Wilburn,Arkansas,35.5087,-91.8884,1840038793
Millston,Wisconsin,44.1885,-90.6446,1840025363
Plover,Iowa,42.8766,-94.6223,1840009078
Casas Adobes,New Mexico,32.8095,-107.9391,1840150855
Long Barn,California,38.0957,-120.1285,1840024691
Marysville,Montana,46.7502,-112.3026,1840023791
Loma,Montana,47.9511,-110.4887,1840017321
Kansas,Alabama,33.9029,-87.5568,1840016766
Cow Creek,South Dakota,44.5538,-100.4754,1840040549
Woodford,Wisconsin,42.6476,-89.8599,1840025481
Zwingle,Iowa,42.2972,-90.6874,1840010095
Alvo,Nebraska,40.8723,-96.3865,1840010327
McKinley,Minnesota,47.5088,-92.4057,1840007690
Monument,Pennsylvania,41.1112,-77.7042,1840005157
Fremont,Utah,38.4556,-111.6148,1840026747
Spring Hill,Minnesota,45.5232,-94.8317,1840008874
Sunburg,Minnesota,45.3476,-95.24,1840008907
Blenheim,South Carolina,34.5098,-79.6526,1840015544
Loma Linda West,Texas,26.4205,-98.9304,1840040975
Zion,South Carolina,34.2587,-79.3116,1840106499
Farwell,Nebraska,41.2156,-98.628,1840011664
Atlanta,Kansas,37.4358,-96.767,1840007606
Carpenter,Iowa,43.4151,-93.0172,1840006856
Cyr,Montana,47.0002,-114.5879,1840078205
Kipp,Kansas,38.785,-97.4568,1840024599
Dora,New Mexico,33.9334,-103.3369,1840022838
Silver City,Nevada,39.2639,-119.6357,1840033764
St. Louis,Oklahoma,35.0812,-96.8598,1840021788
Driscoll,North Dakota,46.8427,-100.1439,1840025256
Weeksville,Montana,47.5309,-115.0083,1840023777
Lowell,Iowa,40.8343,-91.4387,1840057430
New Amsterdam,Indiana,38.1022,-86.276,1840009825
Nibbe,Montana,45.9819,-108.0272,1840078060
Taylor,Wyoming,42.0692,-110.9865,1840037361
Leon,Oklahoma,33.8773,-97.4291,1840021938
Palmyra,Virginia,37.8652,-78.2627,1840026797
Free Soil,Michigan,44.1071,-86.211,1840010947
Oasis,New Mexico,32.9277,-107.3164,1840025051
Schooner Bay,Virginia,37.763,-75.768,1840153058
Garvin,Minnesota,44.2142,-95.7607,1840007877
Swedesburg,Iowa,41.106,-91.5533,1840029672
Marvel,Colorado,37.1112,-108.1262,1840028529
Bethesda,Arkansas,35.7892,-91.7992,1840027704
Raymer,Colorado,40.608,-103.8434,1840021361
St. George,Alaska,56.5791,-169.6114,1840023263
Dunbar,Wisconsin,45.647,-88.1754,1840026080
Loving,Texas,33.2628,-98.5156,1840036491
Niles,Kansas,38.9688,-97.4574,1840030239
Blandville,Kentucky,36.9441,-88.9646,1840013261
Silerton,Tennessee,35.3424,-88.8098,1840017861
O'Brien,Texas,33.3802,-99.8438,1840020672
Adeline,Illinois,42.1406,-89.4919,1840010138
Crystal,North Dakota,48.5981,-97.6685,1840000012
Guinda,California,38.8274,-122.1984,1840026714
Wright,Minnesota,46.6725,-93.0069,1840009974
Makoti,North Dakota,47.9633,-101.8029,1840000052
Hazel Run,Minnesota,44.7484,-95.7165,1840006765
Ahmeek,Michigan,47.2985,-88.3971,1840010906
Heartwell,Nebraska,40.5699,-98.7891,1840012066
Turner,Montana,48.8469,-108.4006,1840023754
Agar,South Dakota,44.8397,-100.0732,1840002277
Whale Pass,Alaska,56.1053,-133.1243,1840023644
Foundryville,Pennsylvania,41.0775,-76.2355,1840034974
Pinhook Corner,Oklahoma,35.5314,-94.8911,1840034479
Scottville,Illinois,39.4777,-90.1038,1840012661
Old Ripley,Illinois,38.8927,-89.5722,1840012782
Willard,Kansas,39.0941,-95.9427,1840010692
Lake Annette,Missouri,38.6544,-94.508,1840008612
Spaulding,Oklahoma,35.0132,-96.4404,1840022791
Datto,Arkansas,36.3925,-90.7285,1840016087
Stone Lake,Wisconsin,45.8445,-91.5502,1840025282
Crane,Oregon,43.4179,-118.5875,1840025400
Oyens,Iowa,42.8198,-96.058,1840009071
Zarephath,New Jersey,40.5362,-74.5744,1840024282
Rutland,North Dakota,46.0543,-97.5068,1840001985
Bergland,Michigan,46.5913,-89.5754,1840031568
Edgerton,Wyoming,43.4134,-106.2474,1840021289
Pelkie,Michigan,46.8124,-88.6373,1840031733
Golden Acres,New Mexico,35.2112,-107.9182,1840145149
Como,North Carolina,36.5011,-77.0073,1840016046
Robeline,Louisiana,31.6898,-93.3039,1840018144
Macdoel,California,41.8263,-122.0059,1840017468
Forest Hill Village,Montana,48.1208,-114.2618,1840032826
Jacksonville,Missouri,39.5877,-92.4728,1840012600
Winstonville,Mississippi,33.9123,-90.7528,1840016748
Ledyard,Iowa,43.4192,-94.1593,1840007958
Hunter,Missouri,36.8867,-90.8483,1840025741
Ranger,Georgia,34.5013,-84.7111,1840017929
Country Life Acres,Missouri,38.6223,-90.4554,1840012819
Stewart,Mississippi,33.4522,-89.4381,1840032441
Carbon Hill,Ohio,39.5021,-82.2426,1840026631
Felt,Oklahoma,36.5633,-102.795,1840026903
Weldon,Arkansas,35.4479,-91.2315,1840016257
Peoria,Oregon,44.4508,-123.2043,1840023943
Oral,South Dakota,43.41,-103.2648,1840035969
Wet Camp Village,Arizona,33.1413,-111.9004,1840042806
Park,Kansas,39.1117,-100.3614,1840009701
Warwick,North Dakota,47.8547,-98.7056,1840001889
Chuathbaluk,Alaska,61.5746,-159.2489,1840023355
Sailor Springs,Illinois,38.7645,-88.3602,1840012811
Hannaford,North Dakota,47.3141,-98.1889,1840000131
Osco,Illinois,41.3465,-90.2827,1840051506
Valmont,Colorado,40.0341,-105.2058,1840024350
Pontoosuc,Illinois,40.6284,-91.2112,1840012106
Drummond,Wisconsin,46.3437,-91.25,1840026068
Dexter City,Ohio,39.6593,-81.4739,1840012465
Catlett,Virginia,38.654,-77.637,1840023873
