custody_id,participant_age_group,participant_gender,participant_status,participant_type,latitude,longitude,gun_stolen,gun_type,incident_id,date_fk
263275,Adult 18+,Male,Arrested,Suspect,30.5606,-98.2725,Stolen,380 Auto,146533,1072
265500,Adult 18+,Male,Arrested,Suspect,32.8774,-79.9967,Stolen,380 Auto,147841,1080
267758,Adult 18+,Male,Arrested,Suspect,42.0366,-88.292,Stolen,380 Auto,149181,1089
269782,Adult 18+,Male,Arrested,Suspect,40.6034,-75.4907,Stolen,380 Auto,150363,1096
300700,Adult 18+,Male,Arrested,Suspect,42.1249,-80.0858,Stolen,380 Auto,168527,1203
284791,Adult 18+,Male,Arrested,Suspect,41.0838,-74.0351,Stolen,380 Auto,159167,1148
284892,Adult 18+,Male,Arrested,Suspect,31.577,-97.1387,Stolen,380 Auto,159221,1148
285114,Adult 18+,Male,Arrested,Suspect,41.527,-72.7978,Stolen,380 Auto,159353,1149
285391,Adult 18+,Male,Arrested,Suspect,31.0002,-87.2608,Stolen,380 Auto,159529,1150
287790,Adult 18+,Male,Arrested,Suspect,35.713,-81.3181,Stolen,380 Auto,160935,1158
292101,Adult 18+,Male,Arrested,Suspect,38.0556,-78.0896,Stolen,380 Auto,163460,1174
295845,Adult 18+,Male,Arrested,Suspect,28.5598,-81.4305,Stolen,380 Auto,165687,1186
296151,Adult 18+,Male,Arrested,Suspect,34.1874,-118.514,Stolen,380 Auto,165864,1187
296464,Adult 18+,Male,Arrested,Suspect,42.9857,-71.4531,Stolen,380 Auto,166037,1188
300039,Adult 18+,Male,Arrested,Suspect,38.7798,-93.4251,Stolen,380 Auto,168145,1200
301849,Adult 18+,Male,Arrested,Suspect,41.8696,-72.4572,Stolen,380 Auto,169193,1206
304907,Adult 18+,Male,Arrested,Suspect,40.4627,-80.0299,Stolen,380 Auto,171048,1218
305324,Adult 18+,Male,Arrested,Suspect,31.4655,-100.48,Stolen,380 Auto,171299,1219
307046,Adult 18+,Male,Arrested,Suspect,30.6702,-88.2254,Stolen,380 Auto,172343,1226
311109,Adult 18+,Male,Arrested,Suspect,28.3304,-81.3909,Stolen,380 Auto,174855,1241
329446,Adult 18+,Female,Arrested,Suspect,34.5017,-93.056,Stolen,380 Auto,186310,1307
331630,Adult 18+,Male,Arrested,Suspect,43.212,-86.2594,Stolen,380 Auto,187654,1314
338444,Teen 12-17,Female,Arrested,Suspect,26.7902,-80.0674,Stolen,380 Auto,191808,1337
340241,Adult 18+,Male,Arrested,Suspect,40.2614,-76.8694,Stolen,380 Auto,192904,1343
342421,Adult 18+,Male,Arrested,Suspect,40.6672,-76.1507,Stolen,380 Auto,194207,1351
344264,Adult 18+,Male,Arrested,Suspect,35.0433,-89.8598,Stolen,380 Auto,195318,1357
345545,Adult 18+,Male,Arrested,Suspect,41.192,-73.2018,Stolen,380 Auto,196058,1361
346665,Adult 18+,Male,Arrested,Suspect,33.6734,-84.4958,Stolen,380 Auto,196723,1365
304433,Adult 18+,Male,Unharmed,Suspect,36.1895,-95.9697,Stolen,380 Auto,170761,1216
354944,Adult 18+,Male,Arrested,Suspect,42.9406,-74.184,Stolen,380 Auto,201655,1393
356251,Adult 18+,Male,Arrested,Suspect,34.8569,-76.7464,Stolen,380 Auto,202421,1397
358360,Adult 18+,Male,Arrested,Suspect,46.8622,-96.7255,Stolen,380 Auto,203721,1405
358363,Adult 18+,Male,Arrested,Suspect,41.0808,-80.6535,Stolen,380 Auto,203722,1405
358619,Adult 18+,Male,Arrested,Suspect,37.9299,-121.283,Stolen,380 Auto,203878,1405
364167,Adult 18+,Male,Arrested,Suspect,34.8684,-86.5815,Stolen,380 Auto,207332,1427
364688,Adult 18+,Male,Arrested,Suspect,42.1085,-72.5671,Stolen,380 Auto,207674,1429
366406,Adult 18+,Male,Arrested,Suspect,40.2282,-85.4044,Stolen,380 Auto,208706,1436
375593,Teen 12-17,Male,Arrested,Suspect,38.2223,-85.7445,Stolen,380 Auto,214243,1470
377640,Adult 18+,Male,Arrested,Suspect,39.3416,-76.6662,Stolen,380 Auto,215508,1477
404002,Adult 18+,Male,Arrested,Suspect,42.3702,-71.2372,Stolen,380 Auto,231407,1579
406420,Adult 18+,Male,Arrested,Suspect,39.4862,-82.4136,Stolen,380 Auto,232865,1589
408688,Adult 18+,Male,Arrested,Suspect,39.7198,-82.5401,Stolen,380 Auto,234277,1598
105030,Adult 18+,Male,Unharmed,Suspect,40.8012,-73.9613,Stolen,380 Auto,54339,468
120795,Adult 18+,Female,Unharmed,Suspect,32.8933,-79.9856,Stolen,380 Auto,63623,542
139740,Adult 18+,Male,Unharmed,Suspect,39.7873,-89.6296,Stolen,380 Auto,74794,612
170636,Adult 18+,Male,Unharmed,Suspect,41.448,-82.1704,Stolen,380 Auto,92824,725
187284,Adult 18+,Male,Unharmed,Suspect,41.7977,-87.6648,Stolen,380 Auto,102323,791
250179,Adult 18+,Male,Unharmed,Suspect,41.0885,-85.1335,Stolen,380 Auto,138743,1028
339866,Adult 18+,Female,Unharmed,Suspect,37.099,-76.4942,Stolen,380 Auto,192686,1342
382987,Adult 18+,Male,Killed,Suspect,33.6406,-111.969,Stolen,380 Auto,218690,1496
286443,Adult 18+,Male,Unharmed,Suspect,26.0714,-97.4814,Stolen,380 Auto,160148,1153
380412,Adult 18+,Male,Killed,Suspect,30.3293,-89.9683,Stolen,380 Auto,217177,1487
34860,Teen 12-17,Male,Arrested,Suspect,39.9868,-83.7637,Stolen,380 Auto,17717,224
171063,Teen 12-17,Male,Arrested,Suspect,40.695,-73.9862,Stolen,380 Auto,93084,727
175387,Teen 12-17,Male,Arrested,Suspect,40.339,-79.8442,Stolen,380 Auto,95549,744
223572,Teen 12-17,Male,Arrested,Suspect,42.2946,-71.0699,Stolen,380 Auto,123243,932
296734,Teen 12-17,Male,Arrested,Suspect,27.9761,-82.4375,Stolen,380 Auto,166193,1189
392499,Teen 12-17,Male,Arrested,Suspect,39.7706,-86.2987,Stolen,380 Auto,224469,1533
29977,Adult 18+,Male,Unharmed,Suspect,41.6585,-73.7892,Stolen,380 Auto,15162,205
36736,Adult 18+,Male,Unharmed,Suspect,25.5393,-80.3721,Stolen,380 Auto,18652,230
113783,Adult 18+,Male,Unharmed,Suspect,44.5072,-73.2452,Stolen,380 Auto,59512,512
171020,Adult 18+,Male,Unharmed,Suspect,36.2674,-86.6574,Stolen,380 Auto,93058,727
177769,Adult 18+,Male,Unharmed,Suspect,29.923,-90.1215,Stolen,380 Auto,96934,753
222081,Adult 18+,Male,Unharmed,Suspect,40.8365,-73.9455,Stolen,380 Auto,122398,926
349444,Adult 18+,Male,Unharmed,Suspect,41.5014,-81.6651,Stolen,380 Auto,198411,1374
398082,Adult 18+,Male,Unharmed,Suspect,41.6491,-72.6702,Stolen,380 Auto,227863,1556
405067,Adult 18+,Male,Unharmed,Suspect,35.2959,-119.024,Stolen,380 Auto,232052,1583
407172,Adult 18+,Male,Unharmed,Suspect,40.9214,-98.3398,Stolen,380 Auto,233296,1592
412095,Adult 18+,Male,Unharmed,Suspect,38.8866,-76.9805,Stolen,380 Auto,236427,1613
355967,Adult 18+,Female,Arrested,Suspect,41.2956,-124.055,Stolen,380 Auto,202262,1396
378568,Adult 18+,Female,Arrested,Suspect,43.2065,-75.4578,Stolen,380 Auto,216046,1480
197906,Adult 18+,Male,Killed,Suspect,39.7269,-84.2644,Stolen,380 Auto,108427,833
350894,Adult 18+,Male,Killed,Suspect,36.8689,-94.3434,Stolen,380 Auto,199270,1379
376935,Adult 18+,Male,Killed,Suspect,38.145,-121.276,Stolen,380 Auto,215079,1474
386270,Adult 18+,Male,Killed,Suspect,46.5853,-120.521,Stolen,380 Auto,220701,1509
17370,Adult 18+,Male,Injured,Suspect,32.916,-80.1107,Stolen,380 Auto,8562,153
150539,Teen 12-17,Male,Unharmed,Suspect,26.5123,-80.0598,Stolen,380 Auto,81065,652
190082,Teen 12-17,Female,Unharmed,Suspect,43.1414,-88.0719,Stolen,380 Auto,103935,802
13,Adult 18+,Male,Injured,Victim,41.4455,-82.1377,Irrelevant,Irrelevant,2,0
318845,Adult 18+,Male,Injured,Victim,41.4455,-82.1377,Irrelevant,Irrelevant,179593,1270
86,Adult 18+,Male,Injured,Victim,39.1236,-121.583,Irrelevant,Irrelevant,16,7
87,Adult 18+,Female,Injured,Victim,39.1236,-121.583,Irrelevant,Irrelevant,16,7
180,Adult 18+,Male,Killed,Victim,32.2649,-90.2141,Irrelevant,Irrelevant,32,13
434,Teen 12-17,Female,Injured,Victim,29.9861,-90.0595,Irrelevant,Irrelevant,73,27
464,Teen 12-17,Female,Killed,Victim,40.673,-73.7881,Irrelevant,Irrelevant,78,31
905,Adult 18+,Male,Injured,Victim,36.6799,-121.606,Irrelevant,Irrelevant,158,51
1073,Adult 18+,Female,Killed,Victim,33.7709,-84.05,Irrelevant,Irrelevant,192,64
1245,Adult 18+,Male,Killed,Victim,41.235,-75.9011,Irrelevant,Irrelevant,220,74
1294,Adult 18+,Male,Injured,Victim,38.7354,-121.226,Irrelevant,Irrelevant,229,76
1513,Adult 18+,Male,Killed,Victim,30.2743,-89.7826,Irrelevant,Irrelevant,271,85
3178,Adult 18+,Male,Injured,Victim,43.3062,-70.9721,Irrelevant,Irrelevant,1136,92
5205,Adult 18+,Male,Injured,Victim,32.2531,-90.8606,Irrelevant,Irrelevant,2219,99
306007,Adult 18+,Male,Killed,Victim,35.011,-90.7853,Irrelevant,Irrelevant,171692,1221
7813,Adult 18+,Male,Killed,Victim,40.4107,-79.993,Irrelevant,Irrelevant,3550,108
8863,Adult 18+,Female,Injured,Victim,47.6,-122.332,Irrelevant,Irrelevant,4111,112
13412,Adult 18+,Male,Killed,Victim,39.9497,-83.0364,Irrelevant,Irrelevant,6474,132
14070,Adult 18+,Male,Killed,Victim,39.717,-86.1136,Irrelevant,Irrelevant,6816,136
341358,Adult 18+,Male,Unharmed,Victim,35.093,-106.644,Irrelevant,Irrelevant,193558,1347
18472,Adult 18+,Female,Killed,Victim,41.6923,-86.6932,Irrelevant,Irrelevant,9142,158
20704,Adult 18+,Male,Injured,Victim,40.6695,-111.963,Irrelevant,Irrelevant,10265,167
22314,Adult 18+,Male,Killed,Victim,32.0604,-111.269,Irrelevant,Irrelevant,11072,173
22571,Adult 18+,Male,Killed,Victim,40.3558,-78.941,Irrelevant,Irrelevant,11189,174
301569,Adult 18+,Male,Killed,Victim,32.6994,-114.645,Irrelevant,Irrelevant,169027,1205
383631,Adult 18+,Male,Injured,Victim,27.795,-97.3989,Irrelevant,Irrelevant,219080,1499
27081,Adult 18+,Female,Unharmed,Victim,40.638,-74.2022,Irrelevant,Irrelevant,13609,193
30014,Adult 18+,Male,Injured,Victim,42.5952,-83.261,Irrelevant,Irrelevant,15183,205
30975,Adult 18+,Male,Killed,Victim,45.5294,-121.587,Irrelevant,Irrelevant,15722,209
276814,Adult 18+,Male,Injured,Victim,38.8337,-104.822,Irrelevant,Irrelevant,154487,1120
31390,Adult 18+,Male,Injured,Victim,38.2093,-78.4581,Irrelevant,Irrelevant,15923,211
255311,Adult 18+,Male,Unharmed,Victim,41.1801,-73.1887,Irrelevant,Irrelevant,141841,1045
281118,Adult 18+,Male,Injured,Victim,43.0346,-87.9221,Irrelevant,Irrelevant,157023,1135
37225,Adult 18+,Male,Killed,Victim,30.0139,-90.019,Irrelevant,Irrelevant,18912,232
39350,Adult 18+,Female,Killed,Victim,32.6781,-97.3321,Irrelevant,Irrelevant,20024,239
42005,Adult 18+,Female,Injured,Victim,41.7592,-88.3056,Irrelevant,Irrelevant,21389,249
43863,Adult 18+,Male,Injured,Victim,35.3505,-80.5293,Irrelevant,Irrelevant,22327,255
45290,Adult 18+,Male,Unharmed,Victim,42.957,-78.8617,Irrelevant,Irrelevant,23074,260
45361,Adult 18+,Male,Killed,Victim,35.5763,-94.3154,Irrelevant,Irrelevant,23101,260
46677,Teen 12-17,Male,Killed,Victim,42.3447,-71.068,Irrelevant,Irrelevant,23782,265
46708,Adult 18+,Male,Injured,Victim,29.9586,-90.0655,Irrelevant,Irrelevant,23794,265
49404,Adult 18+,Male,Killed,Victim,29.9616,-90.1239,Irrelevant,Irrelevant,25156,273
49650,Adult 18+,Male,Injured,Victim,29.9382,-90.0892,Irrelevant,Irrelevant,25277,274
49964,Adult 18+,Male,Injured,Victim,35.098,-77.0503,Irrelevant,Irrelevant,25431,275
56176,Teen 12-17,Male,Killed,Victim,35.6368,-88.7964,Irrelevant,Irrelevant,28520,293
345354,Teen 12-17,Male,Injured,Victim,39.103,-94.6009,Irrelevant,Irrelevant,195954,1361
57211,Adult 18+,Male,Killed,Victim,32.3731,-85.6846,Irrelevant,Irrelevant,28987,296
61153,Teen 12-17,Female,Injured,Victim,29.9594,-90.0192,Irrelevant,Irrelevant,30934,307
63620,Adult 18+,Male,Injured,Victim,41.8625,-71.4539,Irrelevant,Irrelevant,32202,315
65686,Teen 12-17,Male,Injured,Victim,42.4557,-83.0289,Irrelevant,Irrelevant,33244,321
385693,Adult 18+,Female,Killed,Victim,32.2162,-110.971,Irrelevant,Irrelevant,220343,1507
67234,Adult 18+,Male,Killed,Victim,32.4659,-93.8059,Irrelevant,Irrelevant,33998,325
68037,Adult 18+,Male,Killed,Victim,38.9826,-94.4908,Irrelevant,Irrelevant,34426,328
77307,Adult 18+,Male,Unharmed,Victim,33.4368,-111.943,Irrelevant,Irrelevant,39150,356
71333,Adult 18+,Female,Killed,Victim,32.4627,-93.7026,Irrelevant,Irrelevant,36114,338
71338,Adult 18+,Male,Unharmed,Victim,45.5324,-122.845,Irrelevant,Irrelevant,36117,338
283098,Adult 18+,Male,Injured,Victim,35.0029,-89.9369,Irrelevant,Irrelevant,158182,1142
351529,Adult 18+,Female,Injured,Victim,35.0029,-89.9369,Irrelevant,Irrelevant,199644,1381
74747,Adult 18+,Male,Injured,Victim,39.9045,-82.9653,Irrelevant,Irrelevant,37847,348
77324,Teen 12-17,Female,Injured,Victim,42.0483,-87.7315,Irrelevant,Irrelevant,39156,356
80680,Adult 18+,Male,Injured,Victim,41.4733,-74.5372,Irrelevant,Irrelevant,40859,367
203540,Teen 12-17,Female,Injured,Victim,35.9405,-115.102,Irrelevant,Irrelevant,111582,855
412083,Adult 18+,Male,Injured,Victim,40.2618,-76.8829,Irrelevant,Irrelevant,236420,1612
84629,Adult 18+,Male,Killed,Victim,37.662,-113.099,Irrelevant,Irrelevant,42858,379
84968,Adult 18+,Male,Killed,Victim,29.3709,-98.556,Irrelevant,Irrelevant,43018,380
53431,Adult 18+,Male,Unharmed,Victim,33.5753,-112.246,Irrelevant,Irrelevant,27181,286
380006,Adult 18+,Male,Injured,Victim,42.9146,-78.8391,Irrelevant,Irrelevant,216962,1486
90394,Teen 12-17,Male,Injured,Victim,42.2428,-71.8473,Irrelevant,Irrelevant,45893,400
90411,Adult 18+,Female,Injured,Victim,41.7717,-87.5715,Irrelevant,Irrelevant,45902,400
312465,Adult 18+,Male,Injured,Victim,41.8859,-87.6251,Irrelevant,Irrelevant,175681,1247
93547,Adult 18+,Male,Arrested,Victim,34.8776,-81.0569,Irrelevant,Irrelevant,47605,413
93961,Adult 18+,Male,Killed,Victim,34.8296,-82.3702,Irrelevant,Irrelevant,47858,416
94424,Teen 12-17,Female,Killed,Victim,33.7889,-78.7697,Irrelevant,Irrelevant,48120,418
95189,Teen 12-17,Female,Killed,Victim,41.5875,-87.4038,Irrelevant,Irrelevant,48578,422
95200,Adult 18+,Male,Killed,Victim,37.7356,-122.171,Irrelevant,Irrelevant,48583,422
169595,Adult 18+,Female,Unharmed,Victim,29.6509,-82.3265,Irrelevant,Irrelevant,92220,721
96427,Teen 12-17,Male,Unharmed,Victim,42.9799,-70.9439,Irrelevant,Irrelevant,49311,428
96896,Adult 18+,Male,Killed,Victim,32.8129,-83.6996,Irrelevant,Irrelevant,49594,431
97350,Adult 18+,Male,Killed,Victim,30.4145,-87.697,Irrelevant,Irrelevant,49849,433
97425,Adult 18+,Female,Killed,Victim,30.1002,-91.8227,Irrelevant,Irrelevant,49889,433
414825,Adult 18+,Male,Injured,Victim,39.294,-76.62,Irrelevant,Irrelevant,238182,1623
97855,Adult 18+,Male,Injured,Victim,31.7741,-81.6326,Irrelevant,Irrelevant,50127,435
98121,Adult 18+,Male,Killed,Victim,42.4664,-82.9011,Irrelevant,Irrelevant,50290,436
98684,Child 0-11,Female,Unharmed,Victim,29.726,-91.0499,Irrelevant,Irrelevant,50641,439
99183,Adult 18+,Female,Unharmed,Victim,30.1634,-94.8106,Irrelevant,Irrelevant,50916,441
99758,Adult 18+,Male,Injured,Victim,33.4662,-111.917,Irrelevant,Irrelevant,51250,444
99802,Adult 18+,Male,Killed,Victim,35.0138,-90.7986,Irrelevant,Irrelevant,51274,444
99870,Adult 18+,Male,Killed,Victim,31.2133,-89.4122,Irrelevant,Irrelevant,51319,445
99971,Adult 18+,Female,Unharmed,Victim,43.6099,-72.936,Irrelevant,Irrelevant,51389,445
100023,Adult 18+,Male,Injured,Victim,33.8958,-84.2131,Irrelevant,Irrelevant,51425,445
104656,Adult 18+,Male,Killed,Victim,34.7455,-92.2752,Irrelevant,Irrelevant,54117,467
321489,Adult 18+,Male,Injured,Victim,34.7455,-92.2752,Irrelevant,Irrelevant,181310,1279
100464,Adult 18+,Male,Injured,Victim,41.5449,-88.0571,Irrelevant,Irrelevant,51696,447
100649,Adult 18+,Male,Killed,Victim,37.7344,-84.3143,Irrelevant,Irrelevant,51811,448
100961,Adult 18+,Male,Killed,Victim,36.0974,-84.2222,Irrelevant,Irrelevant,51991,449
101210,Adult 18+,Male,Killed,Victim,36.1786,-115.125,Irrelevant,Irrelevant,52154,451
101681,Adult 18+,Male,Killed,Victim,44.4821,-73.2075,Irrelevant,Irrelevant,52437,452
101715,Adult 18+,Female,Killed,Victim,42.3685,-87.8358,Irrelevant,Irrelevant,52456,452
102051,Adult 18+,Male,Killed,Victim,40.7536,-73.9649,Irrelevant,Irrelevant,52647,454
102549,Adult 18+,Male,Killed,Victim,40.6642,-73.8115,Irrelevant,Irrelevant,52921,456
102566,Adult 18+,Female,Unharmed,Victim,31.443,-100.457,Irrelevant,Irrelevant,52933,456
103133,Adult 18+,Male,Injured,Victim,41.8796,-87.7354,Irrelevant,Irrelevant,53244,459
103180,Adult 18+,Male,Killed,Victim,39.3634,-76.5898,Irrelevant,Irrelevant,53268,459
103467,Adult 18+,Male,Unharmed,Victim,42.6939,-73.8114,Irrelevant,Irrelevant,53430,461
103671,Adult 18+,Male,Injured,Victim,37.386,-81.6473,Irrelevant,Irrelevant,53550,462
328837,Adult 18+,Male,Injured,Victim,38.6188,-90.2017,Irrelevant,Irrelevant,185925,1305
184175,Teen 12-17,Male,Injured,Victim,39.7751,-86.1096,Irrelevant,Irrelevant,100591,779
104662,Child 0-11,Female,Injured,Victim,32.9057,-97.1434,Irrelevant,Irrelevant,54120,467
105120,Adult 18+,Male,Killed,Victim,35.6936,-80.5214,Irrelevant,Irrelevant,54395,469
127390,Adult 18+,Male,Injured,Victim,38.0701,-84.4621,Irrelevant,Irrelevant,67560,567
105524,Adult 18+,Male,Unharmed,Victim,40.1052,-88.1762,Irrelevant,Irrelevant,54612,470
106552,Adult 18+,Male,Injured,Victim,41.9368,-103.798,Irrelevant,Irrelevant,55230,475
194892,Adult 18+,Male,Injured,Victim,41.0679,-85.1677,Irrelevant,Irrelevant,106695,821
293660,Adult 18+,Male,Injured,Victim,32.7462,-97.3295,Irrelevant,Irrelevant,164369,1179
107444,Adult 18+,Female,Injured,Victim,41.289,-73.9246,Irrelevant,Irrelevant,55766,479
107739,Adult 18+,Male,Injured,Victim,30.442,-84.3339,Irrelevant,Irrelevant,55934,481
107850,Adult 18+,Male,Injured,Victim,34.1051,-118.493,Irrelevant,Irrelevant,55996,481
107966,Adult 18+,Male,Injured,Victim,43.0468,-76.1758,Irrelevant,Irrelevant,56068,482
108091,Adult 18+,Male,Unharmed,Victim,43.4467,-88.851,Irrelevant,Irrelevant,56142,482
108215,Adult 18+,Male,Injured,Victim,46.7336,-117.17,Irrelevant,Irrelevant,56211,483
109044,Adult 18+,Male,Unharmed,Victim,39.4459,-87.1263,Irrelevant,Irrelevant,56703,488
283437,Teen 12-17,Male,Killed,Victim,41.2924,-95.947,Irrelevant,Irrelevant,158384,1144
109894,Adult 18+,Male,Unharmed,Victim,44.5356,-75.6625,Irrelevant,Irrelevant,57208,492
109990,Adult 18+,Male,Injured,Victim,33.7016,-86.0414,Irrelevant,Irrelevant,57265,492
110117,Adult 18+,Female,Killed,Victim,36.1676,-115.267,Irrelevant,Irrelevant,57343,493
111429,Adult 18+,Male,Injured,Victim,32.7611,-117.141,Irrelevant,Irrelevant,58118,500
111909,Adult 18+,Male,Injured,Victim,38.0628,-84.5019,Irrelevant,Irrelevant,58407,503
278087,Adult 18+,Male,Injured,Victim,36.8103,-76.3685,Irrelevant,Irrelevant,155261,1124
304739,Adult 18+,Male,Injured,Victim,36.8103,-76.3685,Irrelevant,Irrelevant,170953,1217
357919,Adult 18+,Female,Injured,Victim,36.8103,-76.3685,Irrelevant,Irrelevant,203443,1403
394112,Teen 12-17,Male,Killed,Victim,29.7654,-95.3663,Irrelevant,Irrelevant,225439,1540
113651,Adult 18+,Male,Injured,Victim,29.9383,-90.0827,Irrelevant,Irrelevant,59440,512
114190,Adult 18+,Male,Killed,Victim,33.5939,-78.983,Irrelevant,Irrelevant,59757,515
114220,Adult 18+,Male,Killed,Victim,39.8329,-99.8947,Irrelevant,Irrelevant,59777,515
115061,Child 0-11,Male,Killed,Victim,42.6977,-85.7783,Irrelevant,Irrelevant,60267,519
115288,Adult 18+,Male,Unharmed,Victim,33.8259,-84.3632,Irrelevant,Irrelevant,60400,520
115744,Adult 18+,Female,Unharmed,Victim,30.8774,-83.2794,Irrelevant,Irrelevant,60667,521
116341,Adult 18+,Female,Injured,Victim,41.8583,-86.2435,Irrelevant,Irrelevant,60991,524
116640,Adult 18+,Female,Injured,Victim,40.8168,-73.9388,Irrelevant,Irrelevant,61166,525
293979,Adult 18+,Male,Injured,Victim,40.2212,-74.746,Irrelevant,Irrelevant,164568,1180
117584,Teen 12-17,Male,Injured,Victim,33.3812,-79.2963,Irrelevant,Irrelevant,61731,529
117629,Adult 18+,Female,Injured,Victim,29.771,-95.2139,Irrelevant,Irrelevant,61759,529
117677,Adult 18+,Female,Injured,Victim,35.7879,-78.5838,Irrelevant,Irrelevant,61786,529
118404,Adult 18+,Male,Injured,Victim,40.7104,-89.5654,Irrelevant,Irrelevant,62203,532
119142,Adult 18+,Male,Killed,Victim,40.8311,-73.8747,Irrelevant,Irrelevant,62642,535
119304,Adult 18+,Female,Injured,Victim,30.1437,-85.7557,Irrelevant,Irrelevant,62745,536
119308,Adult 18+,Female,Injured,Victim,30.1437,-85.7557,Irrelevant,Irrelevant,62745,536
119637,Adult 18+,Male,Injured,Victim,33.329,-80.4054,Irrelevant,Irrelevant,62927,537
119787,Adult 18+,Male,Killed,Victim,43.282,-85.1428,Irrelevant,Irrelevant,63017,538
119963,Adult 18+,Male,Unharmed,Victim,43.004,-71.4701,Irrelevant,Irrelevant,63122,538
120618,Adult 18+,Female,Injured,Victim,34.1174,-117.569,Irrelevant,Irrelevant,63513,541
121345,Adult 18+,Female,Unharmed,Victim,34.1924,-85.127,Irrelevant,Irrelevant,63945,544
121557,Adult 18+,Female,Injured,Victim,39.7419,-75.5595,Irrelevant,Irrelevant,64071,544
122314,Adult 18+,Male,Injured,Victim,34.2652,-85.1587,Irrelevant,Irrelevant,64489,547
123006,Adult 18+,Male,Arrested,Victim,43.1986,-71.5365,Irrelevant,Irrelevant,64893,550
123968,Adult 18+,Female,Unharmed,Victim,44.3887,-89.4756,Irrelevant,Irrelevant,65479,553
124733,Adult 18+,Male,Killed,Victim,46.1793,-86.0479,Irrelevant,Irrelevant,65953,557
253817,Adult 18+,Male,Injured,Victim,39.3613,-74.4403,Irrelevant,Irrelevant,140915,1040
125087,Child 0-11,Female,Killed,Victim,31.0961,-97.7835,Irrelevant,Irrelevant,66167,558
126637,Adult 18+,Male,Injured,Victim,45.7107,-121.522,Irrelevant,Irrelevant,67107,564
381234,Adult 18+,Female,Killed,Victim,30.426,-87.2229,Irrelevant,Irrelevant,217670,1490
127277,Adult 18+,Female,Killed,Victim,34.2077,-78.9339,Irrelevant,Irrelevant,67495,567
127319,Adult 18+,Male,Unharmed,Victim,38.9783,-76.4886,Irrelevant,Irrelevant,67517,567
131103,Adult 18+,Male,Injured,Victim,42.1171,-72.5656,Irrelevant,Irrelevant,69769,581
267833,Adult 18+,Male,Injured,Victim,42.1171,-72.5656,Irrelevant,Irrelevant,149224,1089
292010,Adult 18+,Female,Injured,Victim,42.1171,-72.5656,Irrelevant,Irrelevant,163407,1174
302332,Adult 18+,Male,Injured,Victim,40.7314,-74.174,Irrelevant,Irrelevant,169480,1208
250813,Teen 12-17,Male,Injured,Victim,39.4671,-87.4101,Irrelevant,Irrelevant,139114,1030
128655,Adult 18+,Male,Injured,Victim,30.5873,-96.3094,Irrelevant,Irrelevant,68321,572
130134,Adult 18+,Male,Injured,Victim,41.6737,-83.5315,Irrelevant,Irrelevant,69198,578
130334,Adult 18+,Female,Injured,Victim,41.4544,-81.7649,Irrelevant,Irrelevant,69321,579
300554,Adult 18+,Male,Killed,Victim,38.9664,-76.4933,Irrelevant,Irrelevant,168441,1202
131654,Adult 18+,Female,Unharmed,Victim,36.7575,-119.723,Irrelevant,Irrelevant,70069,583
133905,Adult 18+,Male,Unharmed,Victim,33.9398,-117.968,Irrelevant,Irrelevant,71382,591
134131,Adult 18+,Male,Killed,Victim,41.9668,-87.7075,Irrelevant,Irrelevant,71529,592
134183,Adult 18+,Female,Killed,Victim,40.8052,-81.3843,Irrelevant,Irrelevant,71562,592
134391,Adult 18+,Male,Killed,Victim,41.9031,-87.7094,Irrelevant,Irrelevant,71677,593
135002,Adult 18+,Male,Killed,Victim,38.7458,-90.2755,Irrelevant,Irrelevant,72029,595
190577,Teen 12-17,Female,Killed,Victim,36.757,-90.3929,Irrelevant,Irrelevant,104214,804
137835,Adult 18+,Male,Unharmed,Victim,29.5273,-98.5602,Irrelevant,Irrelevant,73699,606
138273,Adult 18+,Female,Unharmed,Victim,42.924,-72.2927,Irrelevant,Irrelevant,73943,607
